name,mirAccession,geneName,targetSites,bioComplex,clipReadNum,cancerNum
hsa-miR-302d-3p,MIMAT0000718,RP11-498C9.15,1,4,64,-1
hsa-miR-302d-3p,MIMAT0000718,MAP3K14,1,9,588,-1
hsa-miR-302d-3p,MIMAT0000718,COX10-AS1,1,1,8,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-701H24.4,1,1,6,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-315C6.3,1,13,440,-1
hsa-miR-302d-3p,MIMAT0000718,CASP8AP2,3,21,2527,-1
hsa-miR-302d-3p,MIMAT0000718,C11orf95,1,5,50,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-156E6.1,1,3,18,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-615I2.7,1,1,8,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-305N23.1,1,1,8,-1
hsa-miR-302d-3p,MIMAT0000718,CTD-2162K18.5,1,1,6,-1
hsa-miR-302d-3p,MIMAT0000718,LINC00338,1,1,6,-1
hsa-miR-302d-3p,MIMAT0000718,CTC-444N24.11,1,11,682,-1
hsa-miR-302d-3p,MIMAT0000718,RP5-1024G6.5,1,1,6,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-80H5.7,1,1,8,-1
hsa-miR-302d-3p,MIMAT0000718,CTB-92J24.2,1,3,32,-1
hsa-miR-302d-3p,MIMAT0000718,hsa-mir-6080,1,11,269,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-701H24.2,1,1,7,-1
hsa-miR-302d-3p,MIMAT0000718,AC005083.1,1,1,5,-1
hsa-miR-302d-3p,MIMAT0000718,GS1-358P8.4,1,14,136,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-220I1.1,1,1,12,-1
hsa-miR-302d-3p,MIMAT0000718,RP1-39G22.7,1,1,6,-1
hsa-miR-302d-3p,MIMAT0000718,SCAMP1,1,2,24,-1
hsa-miR-302d-3p,MIMAT0000718,LINC00472,1,1,13,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-73M18.8,1,1,202,-1
hsa-miR-302d-3p,MIMAT0000718,CTD-2037K23.2,1,1,8,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-140H17.1,1,1,31,-1
hsa-miR-302d-3p,MIMAT0000718,RP5-1024G6.8,2,4,0,-1
hsa-miR-302d-3p,MIMAT0000718,CTA-204B4.6,1,4,98,-1
hsa-miR-302d-3p,MIMAT0000718,HCG18,1,3,12,0
hsa-miR-302d-3p,MIMAT0000718,RP11-429D19.1,1,1,11,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-399O19.8,1,1,9,-1
hsa-miR-302d-3p,MIMAT0000718,RP4-773N10.5,2,6,116,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-509J21.3,1,1,6,-1
hsa-miR-302d-3p,MIMAT0000718,AL163636.6,1,1,11,-1
hsa-miR-302d-3p,MIMAT0000718,RP11-96D1.6,1,3,46,-1
hsa-miR-302d-3p,MIMAT0000718,MAGI1-IT1,1,1,8,-1
hsa-miR-302d-3p,MIMAT0000718,KB-1460A1.5,1,1,15,-1
hsa-miR-302d-3p,MIMAT0000718,PPP1R9B,1,2,16,-1
hsa-miR-302d-3p,MIMAT0000718,RP5-1172N10.3,1,3,24,-1
hsa-miR-302d-3p,MIMAT0000718,ZNF518A,1,7,153,-1
hsa-miR-302d-3p,MIMAT0000718,FGD5-AS1,2,9,468,-1
hsa-miR-302d-3p,MIMAT0000718,MIR17HG,1,19,1379468,0
hsa-miR-302d-3p,MIMAT0000718,BX322557.10,1,2,0,-1
hsa-miR-302d-3p,MIMAT0000718,BAIAP2-AS1,1,1,8,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-197N18.2,1,1,24,-1
hsa-miR-302a-3p,MIMAT0000684,LINC00657,1,2,325,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-392M18.5,1,2,182,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-355O1.11,1,2,14,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-68L18.1,1,1,14,-1
hsa-miR-302a-3p,MIMAT0000684,HNRNPU-AS1,1,2,0,-1
hsa-miR-302a-3p,MIMAT0000684,AL589743.1,1,2,22,-1
hsa-miR-302a-3p,MIMAT0000684,SNHG16,1,16,581,-1
hsa-miR-302a-3p,MIMAT0000684,CT49,1,1,9,-1
hsa-miR-302a-3p,MIMAT0000684,XIST,4,10,46,0
hsa-miR-302a-3p,MIMAT0000684,MIR4720,2,5,74,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-145M9.4,1,7,445,-1
hsa-miR-302a-3p,MIMAT0000684,UHRF1,1,1,7,-1
hsa-miR-302a-3p,MIMAT0000684,HOXA-AS2,1,1,12,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-139H15.1,1,1,257,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-379K17.11,1,8,473,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-197P3.5,1,2,13,-1
hsa-miR-302a-3p,MIMAT0000684,AC108142.1,1,1,6,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-31E23.1,1,1,5,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-498C9.15,1,4,64,-1
hsa-miR-302a-3p,MIMAT0000684,MAP3K14,1,9,588,-1
hsa-miR-302a-3p,MIMAT0000684,COX10-AS1,1,1,8,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-701H24.4,1,1,6,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-315C6.3,1,13,440,-1
hsa-miR-302a-3p,MIMAT0000684,CASP8AP2,3,21,2527,-1
hsa-miR-302a-3p,MIMAT0000684,C11orf95,1,5,50,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-156E6.1,1,4,24,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-615I2.7,1,1,8,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-305N23.1,1,1,8,-1
hsa-miR-302a-3p,MIMAT0000684,CTD-2162K18.5,1,1,6,-1
hsa-miR-302a-3p,MIMAT0000684,LINC00338,1,1,6,-1
hsa-miR-302a-3p,MIMAT0000684,CTC-444N24.11,1,11,682,-1
hsa-miR-302a-3p,MIMAT0000684,RP5-1024G6.5,1,1,6,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-80H5.7,1,1,8,-1
hsa-miR-302a-3p,MIMAT0000684,CTB-92J24.2,1,3,32,-1
hsa-miR-302a-3p,MIMAT0000684,hsa-mir-6080,1,11,269,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-701H24.2,1,1,7,-1
hsa-miR-302a-3p,MIMAT0000684,AC005083.1,1,1,5,-1
hsa-miR-302a-3p,MIMAT0000684,GS1-358P8.4,1,14,136,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-220I1.1,1,1,12,-1
hsa-miR-302a-3p,MIMAT0000684,RP1-39G22.7,1,1,6,-1
hsa-miR-302a-3p,MIMAT0000684,SCAMP1,1,2,24,-1
hsa-miR-302a-3p,MIMAT0000684,LINC00472,1,1,13,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-73M18.8,1,1,202,-1
hsa-miR-302a-3p,MIMAT0000684,CTD-2037K23.2,1,1,8,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-140H17.1,1,1,31,-1
hsa-miR-302a-3p,MIMAT0000684,RP5-1024G6.8,2,4,0,-1
hsa-miR-302a-3p,MIMAT0000684,CTA-204B4.6,1,4,98,-1
hsa-miR-302a-3p,MIMAT0000684,HCG18,1,3,12,0
hsa-miR-302a-3p,MIMAT0000684,RP11-429D19.1,1,1,11,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-399O19.8,1,1,9,-1
hsa-miR-302a-3p,MIMAT0000684,RP4-773N10.5,2,6,116,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-509J21.3,1,1,6,-1
hsa-miR-302a-3p,MIMAT0000684,AL163636.6,1,1,11,-1
hsa-miR-302a-3p,MIMAT0000684,RP11-96D1.6,1,3,46,-1
hsa-miR-302a-3p,MIMAT0000684,MAGI1-IT1,1,1,8,-1
hsa-miR-302a-3p,MIMAT0000684,KB-1460A1.5,1,1,15,-1
hsa-miR-302a-3p,MIMAT0000684,PPP1R9B,1,2,16,-1
hsa-miR-302a-3p,MIMAT0000684,ZNF518A,1,7,153,-1
hsa-miR-302a-3p,MIMAT0000684,FGD5-AS1,2,9,468,-1
hsa-miR-302a-3p,MIMAT0000684,MIR17HG,1,19,1379468,0
hsa-miR-302a-3p,MIMAT0000684,BX322557.10,1,2,0,-1
hsa-miR-302a-3p,MIMAT0000684,BAIAP2-AS1,1,1,8,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-197N18.2,1,1,24,-1
hsa-miR-302c-3p,MIMAT0000717,LINC00657,1,2,325,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-392M18.5,1,2,182,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-355O1.11,1,2,14,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-68L18.1,1,1,14,-1
hsa-miR-302c-3p,MIMAT0000717,HNRNPU-AS1,1,2,0,-1
hsa-miR-302c-3p,MIMAT0000717,AL589743.1,1,2,22,-1
hsa-miR-302c-3p,MIMAT0000717,SNHG16,1,16,581,-1
hsa-miR-302c-3p,MIMAT0000717,CT49,1,1,9,-1
hsa-miR-302c-3p,MIMAT0000717,XIST,4,10,46,0
hsa-miR-302c-3p,MIMAT0000717,MIR4720,2,5,74,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-145M9.4,1,7,445,-1
hsa-miR-302c-3p,MIMAT0000717,HOXA-AS2,1,1,12,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-139H15.1,1,1,257,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-379K17.11,1,8,473,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-197P3.5,1,2,13,-1
hsa-miR-302c-3p,MIMAT0000717,AC108142.1,1,1,6,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-31E23.1,1,1,5,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-498C9.15,1,4,64,-1
hsa-miR-302c-3p,MIMAT0000717,MAP3K14,1,9,588,-1
hsa-miR-302c-3p,MIMAT0000717,COX10-AS1,1,1,8,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-701H24.4,1,1,6,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-315C6.3,1,13,440,-1
hsa-miR-302c-3p,MIMAT0000717,CASP8AP2,3,21,2527,-1
hsa-miR-302c-3p,MIMAT0000717,C11orf95,1,5,50,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-156E6.1,1,4,24,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-615I2.7,1,1,8,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-305N23.1,1,1,8,-1
hsa-miR-302c-3p,MIMAT0000717,CTD-2162K18.5,1,1,6,-1
hsa-miR-302c-3p,MIMAT0000717,LINC00338,1,1,6,-1
hsa-miR-302c-3p,MIMAT0000717,CTC-444N24.11,1,11,682,-1
hsa-miR-302c-3p,MIMAT0000717,RP5-1024G6.5,1,1,6,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-80H5.7,1,1,8,-1
hsa-miR-302c-3p,MIMAT0000717,CTB-92J24.2,1,3,32,-1
hsa-miR-302c-3p,MIMAT0000717,hsa-mir-6080,1,11,269,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-701H24.2,1,1,7,-1
hsa-miR-302c-3p,MIMAT0000717,AC005083.1,1,1,5,-1
hsa-miR-302c-3p,MIMAT0000717,GS1-358P8.4,1,14,136,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-220I1.1,1,1,12,-1
hsa-miR-302c-3p,MIMAT0000717,RP1-39G22.7,1,1,6,-1
hsa-miR-302c-3p,MIMAT0000717,SCAMP1,1,2,24,-1
hsa-miR-302c-3p,MIMAT0000717,LINC00472,1,1,13,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-73M18.8,1,1,202,-1
hsa-miR-302c-3p,MIMAT0000717,CTD-2037K23.2,1,1,8,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-140H17.1,1,1,31,-1
hsa-miR-302c-3p,MIMAT0000717,RP5-1024G6.8,2,4,0,-1
hsa-miR-302c-3p,MIMAT0000717,CTA-204B4.6,1,4,98,-1
hsa-miR-302c-3p,MIMAT0000717,HCG18,1,3,12,0
hsa-miR-302c-3p,MIMAT0000717,RP11-429D19.1,1,1,11,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-399O19.8,1,1,9,-1
hsa-miR-302c-3p,MIMAT0000717,RP4-773N10.5,2,6,116,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-509J21.3,1,1,6,-1
hsa-miR-302c-3p,MIMAT0000717,AL163636.6,1,1,11,-1
hsa-miR-302c-3p,MIMAT0000717,RP11-96D1.6,1,3,46,-1
hsa-miR-302c-3p,MIMAT0000717,MAGI1-IT1,1,1,8,-1
hsa-miR-302c-3p,MIMAT0000717,KB-1460A1.5,1,1,15,-1
hsa-miR-302c-3p,MIMAT0000717,PPP1R9B,1,2,16,-1
hsa-miR-302c-3p,MIMAT0000717,ZNF518A,1,7,153,-1
hsa-miR-302c-3p,MIMAT0000717,FGD5-AS1,2,9,468,-1
hsa-miR-302c-3p,MIMAT0000717,MIR17HG,1,19,1379468,0
hsa-miR-302c-3p,MIMAT0000717,BX322557.10,1,2,0,-1
hsa-miR-302c-3p,MIMAT0000717,BAIAP2-AS1,1,1,8,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-197N18.2,1,1,24,-1
hsa-miR-302b-3p,MIMAT0000715,LINC00657,1,2,325,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-392M18.5,1,2,182,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-355O1.11,1,2,14,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-68L18.1,1,1,14,-1
hsa-miR-302b-3p,MIMAT0000715,HNRNPU-AS1,1,2,0,-1
hsa-miR-302b-3p,MIMAT0000715,AL589743.1,1,2,22,-1
hsa-miR-302b-3p,MIMAT0000715,SNHG16,1,16,581,-1
hsa-miR-302b-3p,MIMAT0000715,CT49,1,1,9,-1
hsa-miR-302b-3p,MIMAT0000715,XIST,4,10,46,1
hsa-miR-302b-3p,MIMAT0000715,MIR4720,2,5,74,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-145M9.4,1,7,445,-1
hsa-miR-302b-3p,MIMAT0000715,HOXA-AS2,1,1,12,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-139H15.1,1,1,257,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-379K17.11,1,8,473,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-197P3.5,1,2,13,-1
hsa-miR-302b-3p,MIMAT0000715,AC108142.1,1,1,6,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-31E23.1,1,1,5,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-498C9.15,1,4,64,-1
hsa-miR-302b-3p,MIMAT0000715,MAP3K14,1,9,588,-1
hsa-miR-302b-3p,MIMAT0000715,COX10-AS1,1,1,8,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-701H24.4,1,1,6,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-315C6.3,1,13,440,-1
hsa-miR-302b-3p,MIMAT0000715,CASP8AP2,3,21,2527,-1
hsa-miR-302b-3p,MIMAT0000715,C11orf95,1,5,50,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-156E6.1,1,4,24,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-615I2.7,1,1,8,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-305N23.1,1,1,8,-1
hsa-miR-302b-3p,MIMAT0000715,CTD-2162K18.5,1,1,6,-1
hsa-miR-302b-3p,MIMAT0000715,LINC00338,1,1,6,-1
hsa-miR-302b-3p,MIMAT0000715,CTC-444N24.11,1,11,682,-1
hsa-miR-302b-3p,MIMAT0000715,RP5-1024G6.5,1,1,6,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-80H5.7,1,1,8,-1
hsa-miR-302b-3p,MIMAT0000715,CTB-92J24.2,1,3,32,-1
hsa-miR-302b-3p,MIMAT0000715,hsa-mir-6080,1,11,269,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-701H24.2,1,1,7,-1
hsa-miR-302b-3p,MIMAT0000715,AC005083.1,1,1,5,-1
hsa-miR-302b-3p,MIMAT0000715,GS1-358P8.4,1,14,136,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-220I1.1,1,1,12,-1
hsa-miR-302b-3p,MIMAT0000715,RP1-39G22.7,1,1,6,-1
hsa-miR-302b-3p,MIMAT0000715,SCAMP1,1,2,24,-1
hsa-miR-302b-3p,MIMAT0000715,LINC00472,1,1,13,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-73M18.8,1,1,202,-1
hsa-miR-302b-3p,MIMAT0000715,CTD-2037K23.2,1,1,8,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-140H17.1,1,1,31,-1
hsa-miR-302b-3p,MIMAT0000715,RP5-1024G6.8,2,4,0,-1
hsa-miR-302b-3p,MIMAT0000715,CTA-204B4.6,1,4,98,-1
hsa-miR-302b-3p,MIMAT0000715,HCG18,1,3,12,0
hsa-miR-302b-3p,MIMAT0000715,RP11-429D19.1,1,1,11,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-399O19.8,1,1,9,-1
hsa-miR-302b-3p,MIMAT0000715,RP4-773N10.5,2,6,116,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-509J21.3,1,1,6,-1
hsa-miR-302b-3p,MIMAT0000715,AL163636.6,1,1,11,-1
hsa-miR-302b-3p,MIMAT0000715,RP11-96D1.6,1,3,46,-1
hsa-miR-302b-3p,MIMAT0000715,MAGI1-IT1,1,1,8,-1
hsa-miR-302b-3p,MIMAT0000715,KB-1460A1.5,1,1,15,-1
hsa-miR-302b-3p,MIMAT0000715,PPP1R9B,1,2,16,-1
hsa-miR-302b-3p,MIMAT0000715,ZNF518A,1,7,153,-1
hsa-miR-302b-3p,MIMAT0000715,FGD5-AS1,2,9,468,-1
hsa-miR-302b-3p,MIMAT0000715,MIR17HG,1,19,1379468,0
hsa-miR-302b-3p,MIMAT0000715,BX322557.10,1,2,0,-1
hsa-miR-302b-3p,MIMAT0000715,BAIAP2-AS1,1,1,8,-1
hsa-miR-3139,MIMAT0015007,RP11-197N18.2,2,5,40,-1
hsa-miR-3139,MIMAT0015007,CTC-338M12.3,1,1,5,-1
hsa-miR-3139,MIMAT0015007,hsa-mir-151a,1,18,37126,-1
hsa-miR-3139,MIMAT0015007,OIP5-AS1,2,4,23,-1
hsa-miR-3139,MIMAT0015007,MMP24-AS1,1,1,12,-1
hsa-miR-3139,MIMAT0015007,RP11-169K16.9,1,1,12,-1
hsa-miR-3139,MIMAT0015007,CTD-2116N17.1,1,3,5,-1
hsa-miR-3139,MIMAT0015007,RP11-815I9.4,1,1,1,-1
hsa-miR-3139,MIMAT0015007,RP11-384K6.6,2,2,20,-1
hsa-miR-3139,MIMAT0015007,XIST,1,6,0,0
hsa-miR-3139,MIMAT0015007,PLK1S1,1,1,5,-1
hsa-miR-3139,MIMAT0015007,AJ271736.10,1,1,2,-1
hsa-miR-3139,MIMAT0015007,LOXL1-AS1,1,1,12,-1
hsa-miR-3139,MIMAT0015007,CTD-3014M21.4,1,2,1,-1
hsa-miR-3139,MIMAT0015007,AC092535.3,1,1,36,-1
hsa-miR-3139,MIMAT0015007,RP11-615I2.7,1,1,8,-1
hsa-miR-3139,MIMAT0015007,RP11-467L20.9,1,5,558,-1
hsa-miR-3139,MIMAT0015007,RP4-647J21.1,1,1,6,-1
hsa-miR-3139,MIMAT0015007,JRK,1,2,0,-1
hsa-miR-3139,MIMAT0015007,DCP1A,1,2,34,-1
hsa-miR-3139,MIMAT0015007,NEAT1,1,1,12,1
hsa-miR-3139,MIMAT0015007,AJ271736.10,1,1,2,-1
hsa-miR-3139,MIMAT0015007,RP11-496I9.1,1,1,8,-1
hsa-miR-3139,MIMAT0015007,MCM3AP-AS1,1,1,321,-1
hsa-miR-3139,MIMAT0015007,JPX,1,1,1,-1
hsa-miR-3139,MIMAT0015007,AC096772.6,1,1,5,-1
hsa-miR-3139,MIMAT0015007,RP11-23J9.4,1,1,2,-1
hsa-miR-3139,MIMAT0015007,SLC37A4,1,4,32,-1
hsa-miR-3139,MIMAT0015007,RP5-1172N10.4,1,1,6,-1
hsa-miR-3139,MIMAT0015007,CTD-3195I5.1,1,1,9,-1
hsa-miR-3139,MIMAT0015007,LINC00665,1,3,180,-1
hsa-miR-3139,MIMAT0015007,CTB-96E2.3,1,3,41,-1
hsa-miR-3139,MIMAT0015007,RP3-323N1.2,1,1,10,-1
hsa-miR-3139,MIMAT0015007,RP5-1043L13.1,1,2,28,-1
hsa-miR-3139,MIMAT0015007,RP11-365O16.6,1,2,91,-1
hsa-miR-3139,MIMAT0015007,TBC1D3P1-DHX40P1,1,2,6,-1
hsa-miR-3139,MIMAT0015007,RP11-186B7.4,1,1,1,-1
hsa-miR-3139,MIMAT0015007,MALAT1,1,8,880,0
hsa-miR-3139,MIMAT0015007,NEFL,1,1,5,-1
hsa-miR-3139,MIMAT0015007,RP11-18A3.4,1,10,235,-1
hsa-miR-3139,MIMAT0015007,ZNF518A,1,2,0,-1
hsa-miR-3139,MIMAT0015007,FENDRR,1,1,8,-1
hsa-miR-3139,MIMAT0015007,AD000090.2,1,1,12,-1
hsa-miR-3139,MIMAT0015007,LINC00514,1,1,8,-1
hsa-miR-4458,MIMAT0018980,TTTY15,1,2,169,-1
hsa-miR-4458,MIMAT0018980,RP11-197N18.2,1,1,6,-1
hsa-miR-4458,MIMAT0018980,AC074117.10,2,4,39,-1
hsa-miR-4458,MIMAT0018980,SNHG16,1,4,32,-1
hsa-miR-4458,MIMAT0018980,XIST,4,19,3912,-1
hsa-miR-4458,MIMAT0018980,MIR4720,1,2,11,-1
hsa-miR-4458,MIMAT0018980,MAL2,1,5,220,-1
hsa-miR-4458,MIMAT0018980,RP11-214O1.2,1,1,1,-1
hsa-miR-4458,MIMAT0018980,RP13-507I23.1,1,2,0,-1
hsa-miR-4458,MIMAT0018980,RP11-264B17.3,1,2,89,-1
hsa-miR-4458,MIMAT0018980,RP11-834C11.4,1,14,342,-1
hsa-miR-4458,MIMAT0018980,CASP8AP2,2,10,611,-1
hsa-miR-4458,MIMAT0018980,LINC00263,1,2,61,-1
hsa-miR-4458,MIMAT0018980,KCNQ1OT1,1,4,0,-1
hsa-miR-4458,MIMAT0018980,RP11-1103G16.1,1,1,5,-1
hsa-miR-4458,MIMAT0018980,AC105760.2,1,1,8,-1
hsa-miR-4458,MIMAT0018980,NEAT1,1,1,1975,-1
hsa-miR-4458,MIMAT0018980,XXbac-BPG300A18.13,1,8,392,-1
hsa-miR-4458,MIMAT0018980,RP11-498P14.3,1,1,5,-1
hsa-miR-4458,MIMAT0018980,hsa-mir-6080,1,2,17,-1
hsa-miR-4458,MIMAT0018980,RP11-27I1.2,1,1,526,-1
hsa-miR-4458,MIMAT0018980,SCARNA10,1,2,0,-1
hsa-miR-4458,MIMAT0018980,HOXA11-AS,1,1,73,-1
hsa-miR-4458,MIMAT0018980,RP11-282O18.6,1,2,55,-1
hsa-miR-4458,MIMAT0018980,RP11-727A23.5,1,1,16,-1
hsa-miR-4458,MIMAT0018980,PTCHD3P1,1,1,11,-1
hsa-miR-4458,MIMAT0018980,NUTM2A-AS1,1,10,193,-1
hsa-miR-4458,MIMAT0018980,RP11-923I11.1,1,1,5,-1
hsa-miR-4458,MIMAT0018980,RP11-819C21.1,1,8,192,-1
hsa-miR-4458,MIMAT0018980,RP11-492E3.1,1,2,511,-1
hsa-miR-4458,MIMAT0018980,LINC00665,1,3,180,-1
hsa-miR-4458,MIMAT0018980,CTD-2270L9.5,1,2,53,-1
hsa-miR-4458,MIMAT0018980,RP11-996F15.2,1,1,6,-1
hsa-miR-4458,MIMAT0018980,CDKN2B-AS1,1,1,16,-1
hsa-miR-4458,MIMAT0018980,CTA-204B4.6,2,5,2922,-1
hsa-miR-4458,MIMAT0018980,RP11-277P12.20,1,1,21,-1
hsa-miR-4458,MIMAT0018980,RP11-473I1.10,1,10,688,-1
hsa-miR-4458,MIMAT0018980,CTD-3138B18.5,1,1,165,-1
hsa-miR-4458,MIMAT0018980,RP11-457M11.2,1,2,18,-1
hsa-miR-4458,MIMAT0018980,ZNF518A,1,4,17,-1
hsa-miR-4458,MIMAT0018980,RP11-452L6.5,1,1,5,-1
hsa-miR-4458,MIMAT0018980,UBXN8,1,4,55,-1
hsa-miR-449a,MIMAT0001541,CTD-2090I13.1,1,1,9,-1
hsa-miR-449a,MIMAT0001541,RP11-420G6.4,1,1,6,-1
hsa-miR-449a,MIMAT0001541,AC005863.1,1,1,8,-1
hsa-miR-449a,MIMAT0001541,AC078852.1,1,1,8,-1
hsa-miR-449a,MIMAT0001541,RP11-284N8.3,1,1,48,-1
hsa-miR-449a,MIMAT0001541,RP11-397D12.6,1,1,6,-1
hsa-miR-449a,MIMAT0001541,XIST,1,6,29,0
hsa-miR-449a,MIMAT0001541,CTD-3185P2.1,1,10,182,-1
hsa-miR-449a,MIMAT0001541,PCBP1-AS1,1,2,27,-1
hsa-miR-449a,MIMAT0001541,RP11-730K11.1,1,1,7,-1
hsa-miR-449a,MIMAT0001541,RP11-380L11.4,1,1,5,-1
hsa-miR-449a,MIMAT0001541,AC013268.5,1,2,43,-1
hsa-miR-449a,MIMAT0001541,RP11-153A23.6,1,1,8,-1
hsa-miR-449a,MIMAT0001541,CTC-503J8.6,1,1,18,-1
hsa-miR-449a,MIMAT0001541,CASP8AP2,1,17,2437,-1
hsa-miR-449a,MIMAT0001541,C11orf95,1,3,20,-1
hsa-miR-449a,MIMAT0001541,KCNQ1OT1,1,2,0,0
hsa-miR-449a,MIMAT0001541,CTC-487M23.5,1,11,578,-1
hsa-miR-449a,MIMAT0001541,RP11-552M11.4,1,1,1,-1
hsa-miR-449a,MIMAT0001541,GNAS-AS1,1,2,4,-1
hsa-miR-449a,MIMAT0001541,DCP1A,1,2,40,-1
hsa-miR-449a,MIMAT0001541,CTD-2020K17.1,1,1,27,-1
hsa-miR-449a,MIMAT0001541,NEAT1,1,1,1975,1
hsa-miR-449a,MIMAT0001541,RP11-6N17.9,1,2,18,-1
hsa-miR-449a,MIMAT0001541,ERVK3-1,1,4,53,-1
hsa-miR-449a,MIMAT0001541,RP11-65F13.2,1,1,5,-1
hsa-miR-449a,MIMAT0001541,RP11-496I9.1,1,1,31,-1
hsa-miR-449a,MIMAT0001541,AC112229.7,1,2,11,-1
hsa-miR-449a,MIMAT0001541,RP11-54O7.1,1,2,1,-1
hsa-miR-449a,MIMAT0001541,CTD-2245O6.1,1,2,13,-1
hsa-miR-449a,MIMAT0001541,NUTM2A-AS1,1,1,10,-1
hsa-miR-449a,MIMAT0001541,RP1-5O6.6,1,3,10,-1
hsa-miR-449a,MIMAT0001541,CTA-204B4.6,1,1,1,-1
hsa-miR-449a,MIMAT0001541,CTC-444N24.8,1,2,10,-1
hsa-miR-449a,MIMAT0001541,RP1-37E16.12,1,1,14,-1
hsa-miR-449a,MIMAT0001541,HCG18,1,5,54,3
hsa-miR-449a,MIMAT0001541,RP4-773N10.5,1,1,5,-1
hsa-miR-449a,MIMAT0001541,RP11-120D5.1,1,1,8,-1
hsa-miR-449a,MIMAT0001541,RP11-20G6.3,1,2,21,-1
hsa-miR-449a,MIMAT0001541,LINC00662,1,1,6,-1
hsa-miR-449a,MIMAT0001541,SNHG7,1,9,177,0
